UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E013,F3E013,XF3E014,F3E014,XF3E015,F3E015,XF3E016,F3E016,XF3E017,F3E017,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02A3,F3E02A3,XF3E02A4,F3E02A4,XF3E02A5,F3E02A5,XF3E02A6,F3E02A6,XF3E02A7,F3E02A7,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E02B3,F3E02B3,XF3E02B4,F3E02B4,XF3E02B5,F3E02B5,XF3E02B6,F3E02B6,XF3E02B7,F3E02B7,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03A3,F3E03A3,XF3E03A4,F3E03A4,XF3E03A5,F3E03A5,XF3E03A6,F3E03A6,XF3E03A7,F3E03A7,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03B3,F3E03B3,XF3E03B4,F3E03B4,XF3E03B5,F3E03B5,XF3E03B6,F3E03B6,XF3E03B7,F3E03B7,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E03C3,F3E03C3,XF3E03C4,F3E03C4,XF3E03C5,F3E03C5,XF3E03C6,F3E03C6,XF3E03C7,F3E03C7,XF3E041,F3E041,XF3E042,F3E042,XF3E043,F3E043,XF3E044,F3E044,XF3E045,F3E045,XF3E046,F3E046,XF3E047,F3E047,XF3E051,F3E051,XF3E057,F3E057,XF3E101,F3E101,XF3E102,F3E102,XF3E103,F3E103,XF3E104,F3E104,XF3E105,F3E105,XF3E106,F3E106,XF3E107,F3E107,XF3E111,F3E111,XF3E112,F3E112,XF3E113,F3E113,XF3E114,F3E114,XF3E115,F3E115,XF3E116,F3E116,XF3E117,F3E117,XF3E061,F3E061,XF3E062,F3E062,XF3E063,F3E063,XF3E064,F3E064,XF3E065,F3E065,XF3E066,F3E066,XF3E067,F3E067,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
418913,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46623,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46623,"R",0,"R",0,"R",6607,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",6607,"R",96387,"R",47024,"R",0,"R",48335,"R",615,"R",0,"R",413,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8615,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8615,"R",4685,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4685,"R",8615,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8615,"R",3000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-48335,"R",0,"R",0,"R",48335,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121302,"R",47024,"R",0,"R",615,"R",0,"R",73663,"A",,"A",,-2
418968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",318305,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",318305,"R",0,"R",0,"R",534437,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42564,"A",,"A",,"R",0,"R",577001,"R",123218,"R",121308,"R",0,"R",0,"R",0,"R",0,"R",1910,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108339,"R",108339,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",25000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140594,"R",25000,"R",0,"R",0,"R",0,"R",0,"R",115594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",397151,"R",279647,"R",0,"R",0,"R",0,"R",117504,"A",,"A",,-2
419147,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",146437,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",146437,"Z",0,"Z",0,"R",391288,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6668,"A",,"A",,"R",0,"R",397956,"R",116724,"R",110000,"R",6724,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8000,"R",7500,"R",500,"Z",0,"Z",0,"Z",0,"R",0,"R",7685,"R",7000,"R",685,"Z",0,"Z",0,"Z",0,"R",0,"R",92000,"R",90000,"R",2000,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",170824,"R",0,"R",0,"R",0,"R",7250,"Z",0,"R",163574,"R",395233,"R",214500,"R",9909,"R",7250,"Z",0,"R",163574,"A",,"A",,-2
419156,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",493544,"Z",0,"R",29307,"R",22107,"R",7200,"R",26832,"R",549683,"R",56139,"R",0,"R",2087034,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",326457,"A",,"A",,"R",164025,"R",2577516,"R",1256754,"R",566314,"R",14775,"R",625564,"R",50101,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",151774,"R",101442,"R",2867,"R",38426,"R",9039,"Z",0,"R",0,"R",145943,"R",97803,"R",2783,"R",38340,"R",7017,"Z",0,"R",0,"R",1206284,"R",307677,"R",8701,"R",849613,"R",30816,"R",9477,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1551943,"Z",0,"Z",0,"R",1551943,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2760755,"R",1073236,"R",29126,"R",96973,"R",9477,"R",1551943,"A",,"A",,-2
419183,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",874606,"R",0,"R",4000,"R",4000,"R",0,"R",0,"R",878606,"R",0,"R",0,"R",1379567,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"A",,"A",,"R",670302,"R",2049869,"R",519000,"R",436000,"R",28150,"Z",0,"Z",0,"Z",0,"R",54850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2150,"R",78000,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",78000,"R",21000,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",21000,"R",564,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",564,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",140284,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",140284,"R",760998,"R",436000,"R",28150,"Z",0,"Z",0,"R",296848,"A",,"A",,-2
419217,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6000,"R",6000,"R",6000,"R",0,"R",5000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6000,"R",0,"R",11000,"A",,"A",,"R",0,"R",22000,"R",1098240,"R",858000,"R",240240,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",299520,"R",234000,"R",65520,"R",0,"R",0,"R",0,"R",0,"R",147200,"R",115000,"R",32200,"R",0,"R",0,"R",0,"R",0,"R",99840,"R",78000,"R",21840,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1644800,"R",1285000,"R",359800,"R",0,"R",0,"R",0,"A",,"A",,-2
419235,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",591793,"R",0,"R",0,"R",0,"R",0,"R",0,"R",591793,"R",0,"R",0,"R",1446487,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1446487,"R",780384,"R",686360,"R",78563,"Z",0,"R",15461,"Z",0,"R",0,"R",12240,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12240,"R",49594,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",49594,"R",6000,"R",3000,"R",3000,"Z",0,"Z",0,"Z",0,"R",0,"R",6942,"R",3242,"R",3700,"Z",0,"Z",0,"Z",0,"R",0,"R",24755,"R",14874,"R",9881,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",509616,"R",0,"R",0,"R",0,"R",0,"R",0,"R",509616,"R",1389531,"R",707476,"R",95144,"R",15461,"R",0,"R",571450,"A",,"A",,-2
419244,"R",948368,"R",0,"R",357494,"Z",0,"R",636033,"Z",0,"R",312335,"R",948368,"R",0,"R",178994,"R",692627,"Z",0,"R",53000,"R",924621,"R",567127,"R",357494,"R",3041016,"R",2905673,"R",0,"R",135343,"Z",0,"R",363872,"R",-186880,"R",312335,"R",412818,"R",20619,"Z",0,"Z",0,"Z",0,"Z",0,"R",433437,"Z",0,"Z",0,"R",3041016,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",3041016,"R",768128,"R",768128,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200000,"R",200000,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1937545,"R",1407568,"R",36174,"Z",0,"R",129986,"Z",0,"R",363817,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",2905673,"R",2375696,"R",36174,"R",129986,"Z",0,"R",363817,"A",,"A",,-2
419253,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",406024,"R",43020,"Z",0,"Z",0,"Z",0,"R",4278,"R",453322,"R",7000,"Z",0,"R",1891848,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1891848,"R",321930,"R",315578,"R",6352,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",44406,"R",38444,"R",5962,"Z",0,"Z",0,"Z",0,"R",0,"R",249017,"R",215588,"R",33429,"Z",0,"Z",0,"Z",0,"R",0,"R",622099,"R",181714,"R",28177,"R",145213,"Z",0,"Z",0,"R",266995,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",49355,"R",7653,"R",-145213,"R",88205,"Z",0,"R",0,"R",629102,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",629102,"R",1866554,"R",800679,"R",81573,"R",88205,"Z",0,"R",896097,"A",,"A",,-2
419271,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47206,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47206,"R",0,"R",0,"R",16418,"R",47206,"R",47206,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20299,"A",,"A",,"R",0,"R",83923,"R",59971,"R",49170,"R",0,"R",7874,"R",2293,"R",634,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40444,"R",18000,"R",0,"R",0,"R",0,"R",0,"R",22444,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-7874,"Z",0,"Z",0,"R",7874,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100415,"R",67170,"R",0,"R",2293,"R",634,"R",30318,"A",,"A",,-2
419280,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",226766,"R",0,"R",0,"R",0,"R",0,"R",0,"R",226766,"R",0,"R",0,"R",454118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75729,"A",,"A",,"R",212,"R",530059,"R",12967,"R",12967,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44751,"R",0,"R",0,"R",44751,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",356660,"R",89723,"R",0,"R",262192,"R",4745,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"R",-306943,"R",0,"Z",0,"R",306943,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",414378,"R",102690,"Z",0,"R",4745,"Z",0,"R",306943,"A",,"A",,-2
419314,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",115320,"R",0,"R",4956,"R",4956,"R",0,"R",0,"R",120276,"R",0,"R",0,"R",245744,"R",115320,"R",0,"R",115320,"R",4956,"R",0,"R",4956,"R",0,"R",0,"R",0,"R",0,"R",13652,"A",,"A",,"R",0,"R",379672,"R",50000,"R",50000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",55000,"R",55000,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",15000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15000,"R",15000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15000,"R",30655,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165655,"R",105000,"Z",0,"Z",0,"Z",0,"R",60655,"A",,"A",,-2
419341,"R",1155705,"R",5401,"R",46870,"Z",0,"R",641345,"Z",0,"R",514360,"R",1155705,"R",0,"R",132394,"R",173924,"Z",0,"Z",0,"R",306318,"R",259448,"R",46870,"R",1266148,"R",1191029,"R",-7484,"R",67635,"R",0,"R",464048,"R",-17323,"R",514360,"R",332000,"R",16237,"R",51862,"R",51862,"Z",0,"R",0,"R",400099,"Z",0,"Z",0,"R",1158810,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",107338,"Z",0,"A",,"R",0,"R",1266148,"R",285086,"R",178627,"R",46180,"R",47911,"R",12368,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",40530,"R",28130,"R",10339,"R",0,"R",2061,"Z",0,"R",0,"R",100675,"R",76404,"R",22210,"R",0,"R",2061,"Z",0,"R",0,"R",109912,"R",84974,"R",22876,"R",0,"R",2062,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",30107,"R",7890,"R",-47911,"R",2061,"R",0,"R",7853,"R",654826,"R",0,"R",0,"R",0,"R",0,"R",0,"R",654826,"R",1191029,"R",398242,"R",109495,"R",20613,"R",0,"R",662679,"A",,"A",,-2
419411,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",394499,"R",15937,"Z",0,"Z",0,"Z",0,"R",14208,"R",424644,"Z",0,"Z",0,"R",2334211,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",197264,"A",,"A",,"R",0,"R",2531475,"R",1045652,"R",349941,"R",21095,"Z",0,"Z",0,"Z",0,"R",674616,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",264426,"R",249333,"R",15030,"Z",0,"Z",0,"Z",0,"R",63,"R",362062,"R",267342,"R",16116,"Z",0,"Z",0,"Z",0,"R",78604,"R",861113,"R",275521,"R",16609,"Z",0,"Z",0,"Z",0,"R",568983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",2533253,"R",1142137,"R",68850,"Z",0,"Z",0,"R",1322266,"A",,"A",,-2
419457,"R",10119618,"R",0,"R",2151943,"R",0,"R",4108393,"R",0,"R",6011225,"R",10119618,"R",0,"R",4434969,"R",2321594,"R",0,"R",20603,"R",6777166,"R",4625223,"R",2151943,"R",12983572,"R",12737668,"R",-442342,"R",-196438,"R",1557926,"R",4649737,"R",0,"R",6011225,"R",338791,"R",1216145,"R",5075,"R",5075,"R",0,"R",1525317,"R",3085328,"R",3085328,"R",0,"R",11319733,"R",1554936,"R",0,"R",1554936,"R",5075,"R",0,"R",5075,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103828,"R",0,"R",0,"R",12983572,"R",4761580,"R",3062012,"R",365843,"R",1048184,"R",208802,"R",0,"R",76739,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",911729,"R",469711,"R",78209,"R",200702,"R",39981,"R",0,"R",123126,"R",3516157,"R",1374186,"R",205228,"R",552413,"R",110042,"R",0,"R",1274288,"R",3478036,"R",739946,"R",356230,"R",765633,"R",152517,"R",0,"R",1463710,"R",70166,"R",0,"R",0,"R",15446,"R",3077,"R",0,"R",51643,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51771,"R",4582,"R",-2582378,"R",141416,"R",0,"R",2384609,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12737668,"R",5697626,"R",1010092,"R",655835,"R",0,"R",5374115,"R",426384,"R",15958, 1
419660,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3151137,"R",2129,"R",0,"R",0,"R",0,"R",0,"R",3153266,"R",0,"R",0,"R",6875217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",581602,"A",,"A",,"R",0,"R",7456819,"R",2521445,"R",1149646,"R",42041,"R",1183545,"R",146213,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",435858,"R",404884,"R",30974,"Z",0,"Z",0,"Z",0,"R",0,"R",1263345,"R",1058736,"R",204609,"Z",0,"Z",0,"Z",0,"R",0,"R",2719185,"R",2008974,"R",153686,"R",530414,"R",26110,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1713959,"Z",0,"Z",0,"R",1713959,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",6939833,"R",4622240,"R",431310,"R",172323,"Z",0,"R",1713960,"A",,"A",,-2
419703,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2894642,"R",72251,"R",0,"R",0,"R",0,"R",0,"R",2966893,"Z",0,"Z",0,"R",4064247,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-147796,"R",32471,"A",,"A",,"R",0,"R",3948922,"R",773134,"R",524459,"Z",0,"R",86231,"R",162444,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",96656,"Z",0,"R",96656,"Z",0,"Z",0,"Z",0,"R",0,"R",30296,"Z",0,"R",30296,"Z",0,"Z",0,"Z",0,"R",0,"R",2569308,"R",633481,"R",1935827,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-86231,"Z",0,"Z",0,"R",86231,"R",86231,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",86231,"R",3555625,"R",1157940,"R",2062779,"R",162444,"Z",0,"R",172462,"A",,"A",,-2
419712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1261194,"Z",0,"R",27773,"R",27773,"Z",0,"Z",0,"R",1288967,"Z",0,"Z",0,"R",498450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14397,"A",,"A",,"R",1288967,"R",1801814,"R",322989,"R",267338,"Z",0,"R",24522,"R",31129,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11805,"Z",0,"R",11805,"Z",0,"Z",0,"Z",0,"R",0,"R",10417,"Z",0,"R",10417,"Z",0,"Z",0,"Z",0,"R",0,"R",999755,"R",324333,"R",675422,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-24522,"Z",0,"Z",0,"R",24522,"R",24522,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",24522,"R",1369488,"R",591671,"R",697644,"R",31129,"Z",0,"R",49044,"A",,"A",,-2
